thresholds,positivity_rate_differences,tpr_differences,fpr_differences,eqodds_differences,tpr_A,tpr_B,selection_A,selection_B,fpr_A,fpr_B,acc_A,acc_B,acc_overall,trial
0.22,0.029560792086687104,-0.011023102739829982,-0.02850003504923493,0.03952313778906491,0.918722786647315,0.929745889387145,0.523719165085389,0.49415837299870186,0.28818693206404156,0.3166869671132765,0.7891027378693413,0.7546516659454782,0.7758333333333334,0
0.23,0.03024944990070122,-0.011662013142679895,-0.027762683474839123,0.03942469661751902,0.9150943396226415,0.9267563527653214,0.5174844131200868,0.48723496321938553,0.2803980960623107,0.3081607795371498,0.7926267281105991,0.7598442232799654,0.78,0
0.24,0.030828668481113652,-0.015885981069160726,-0.024861766344406955,0.04074774741356768,0.9063860667634253,0.922272047832586,0.5107075088099756,0.47987884032886197,0.2747728256166162,0.29963459196102316,0.7928978042830035,0.7646040675032454,0.782,0
0.25,0.02956759538309539,-0.020109948995641558,-0.024653315631273653,0.04476326462691521,0.897677793904209,0.9177877428998505,0.5033884521550556,0.4738208567719602,0.2682821289485071,0.29293544457978077,0.7937110328002168,0.7680657723929035,0.7838333333333334,0
0.26,0.027003339128256143,-0.028092532449923158,-0.025294215927531893,0.05338674837745505,0.8896952104499274,0.9177877428998505,0.4939007861209,0.46689744699264385,0.25789701427953265,0.28319123020706455,0.7972350230414746,0.7749891821722198,0.7886666666666666,0
0.27,0.026555494547451153,-0.0301828216626423,-0.025342178038518293,0.05552499970116059,0.8846153846153846,0.9147982062780269,0.48739495798319327,0.4608394634357421,0.2505408913890091,0.2758830694275274,0.7999457847655191,0.7793163132842925,0.792,0
0.28,0.02805233705547938,-0.030778342564449668,-0.023466912204565232,0.0542452547690149,0.8795355587808418,0.9103139013452914,0.4798048251558688,0.4517524881003894,0.24145391605365643,0.26492082825822166,0.8037408511791814,0.7858070099524016,0.7968333333333333,0
0.29,0.026410748551455032,-0.03205616337014927,-0.025422027047468237,0.05747819041761751,0.872278664731495,0.9043348281016442,0.47167253998373543,0.4452617914322804,0.23279965382951104,0.2582216808769793,0.8064516129032258,0.7888360017308524,0.7996666666666666,0
0.3,0.026015101675851304,-0.032608294770914314,-0.025902702269661987,0.0585109970405763,0.8657474600870827,0.898355754857997,0.4643534833288154,0.43833838165296407,0.22501081782778018,0.25091352009744217,0.8088912984548658,0.7922977066205106,0.8025,0
0.31,0.023883558532219296,-0.03832703100830692,-0.02671990285300771,0.06504693386131463,0.8570391872278664,0.8953662182361734,0.4548658172946598,0.4309822587624405,0.215058416270013,0.2417783191230207,0.8118731363513148,0.7979229770662051,0.8065,0
0.32,0.02283632007820502,-0.038153473004137184,-0.028755130232942988,0.06690860323708017,0.851233671988389,0.8893871449925261,0.44646245595012196,0.42362613587191694,0.2051060147122458,0.23386114494518878,0.8159392789373814,0.8018173950670705,0.8105,0
0.33,0.025579104214653814,-0.037254225595032775,-0.025581725065368127,0.0628359506604009,0.8461538461538461,0.8834080717488789,0.43968555164001083,0.414106447425357,0.19731717871051493,0.22289890377588306,0.8189211168338303,0.8078753786239723,0.8146666666666667,0
0.34,0.025021820400247308,-0.035629288780993695,-0.027536839908271132,0.06316612868926483,0.841799709724238,0.8774289985052317,0.43263757115749524,0.40761575075724793,0.18866291648636954,0.21619975639464067,0.8227161832474925,0.8109043704024232,0.8181666666666667,0
0.35000000000000003,0.027555813715891275,-0.035542509778908715,-0.024123097129599425,0.05966560690850814,0.8388969521044993,0.874439461883408,0.42911358091623747,0.4015577672003462,0.1847684984855041,0.20889159561510354,0.8240715641095148,0.8152315015144959,0.8206666666666667,0
0.36,0.025267677456655646,-0.036863720085650864,-0.027039825944972173,0.06390354603062304,0.8330914368650217,0.8699551569506726,0.4220656004337219,0.39679792297706623,0.17697966248377325,0.20401948842874543,0.8267823258335593,0.8173950670705322,0.8231666666666667,0
0.37,0.025148150576655648,-0.03822831989343545,-0.026751262694806544,0.06497958258824199,0.8287373004354136,0.866965620328849,0.41718622933044186,0.3920380787537862,0.17178710514928602,0.19853836784409257,0.8284087828679859,0.8204240588489832,0.8253333333333334,0
0.38,0.023344925133828465,-0.04091413000796196,-0.027760838778262714,0.06867496878622467,0.818577648766328,0.85949177877429,0.40932502033071294,0.3859800951968845,0.165296408481177,0.1930572472594397,0.8286798590403903,0.8221549112938122,0.8261666666666667,0
0.39,0.02387194600903969,-0.040697182502749785,-0.026863262129802334,0.06756044463255212,0.8113207547169812,0.852017937219731,0.40336134453781514,0.37948939852877545,0.16010385114668974,0.18696711327649207,0.8292220113851992,0.8243184768498486,0.8273333333333334,0
0.4,0.02743300248590108,-0.03680839847182171,-0.023193106527010815,0.06000150499883253,0.8062409288824384,0.8430493273542601,0.3995662781241529,0.3721332756382518,0.15707485936823887,0.18026796589524968,0.8292220113851992,0.8264820424058849,0.8281666666666667,0
0.41000000000000003,0.028882691111927206,-0.03514007215674031,-0.021606403943223385,0.056746476099963694,0.8004354136429608,0.8355754857997011,0.3949579831932773,0.3660752920813501,0.15318044136737344,0.17478684531059682,0.8294930875576036,0.828212894850714,0.829,0
0.42,0.030926729787963514,-0.032746056436724014,-0.01966710078526096,0.052413157221984974,0.795355587808418,0.828101644245142,0.3900786120899973,0.35915188230203376,0.14842059714409347,0.16808769792935443,0.8305773922472215,0.8308091735179576,0.8306666666666667,0
0.43,0.03129211372437196,-0.032572498432554275,-0.019202237248007875,0.05177473568056215,0.7895500725689405,0.8221225710014948,0.38438601246950393,0.353093898745132,0.14279532669839895,0.16199756394640683,0.8319327731092437,0.8334054521852012,0.8325,0
0.44,0.029165614403939166,-0.038204455667862125,-0.019089974284929728,0.05729442995279185,0.7779390420899854,0.8161434977578476,0.3770669558145839,0.3479013414106447,0.138035482475119,0.15712545676004872,0.8305773922472215,0.8351363046300303,0.8323333333333334,0
