trial,thresholds,positivity_rate_differences_scores_fpr,tpr_differences_scores_fpr,fpr_differences_scores_fpr,eqodds_differences_scores_fpr,tpr_A_scores_fpr,tpr_B_scores_fpr,selection_A_scores_fpr,selection_B_scores_fpr,fpr_A_scores_fpr,fpr_B_scores_fpr,acc_A_scores_fpr,acc_B_scores_fpr,acc_overall_scores_fpr,positivity_rate_differences_scores_tpr,tpr_differences_scores_tpr,fpr_differences_scores_tpr,eqodds_differences_scores_tpr,tpr_A_scores_tpr,tpr_B_scores_tpr,selection_A_scores_tpr,selection_B_scores_tpr,fpr_A_scores_tpr,fpr_B_scores_tpr,acc_A_scores_tpr,acc_B_scores_tpr,acc_overall_scores_tpr,positivity_rate_differences_scores_eo,tpr_differences_scores_eo,fpr_differences_scores_eo,eqodds_differences_scores_eo,tpr_A_scores_eo,tpr_B_scores_eo,selection_A_scores_eo,selection_B_scores_eo,fpr_A_scores_eo,fpr_B_scores_eo,acc_A_scores_eo,acc_B_scores_eo,acc_overall_scores_eo
5,0.59,0.14340776721146328,0.23123009447272103,0.0,0.23123009447272103,0.8518855065879146,0.6206554121151936,0.30532486565705913,0.16191709844559585,0.0,0.0,0.9469141833577593,0.9010362694300518,0.9292070792920708,0.02140281957757806,-0.167814395099817,0.0,0.167814395099817,0.6683325761017719,0.8361469712015889,0.2395375346034848,0.21813471502590673,0.0,0.0,0.881126852304185,0.9572538860103627,0.9105089491050895,0.10739740451716276,0.09319633081830192,0.0,0.09319633081830192,0.8518855065879146,0.7586891757696127,0.30532486565705913,0.19792746113989637,0.0,0.0,0.9469141833577593,0.9370466321243524,0.9431056894310569
5,0.6,0.13991413357767757,0.22310387938677334,0.0,0.22310387938677334,0.8378009995456611,0.6146971201588878,0.3002768278781957,0.16036269430051814,0.0,0.0,0.9418661455788959,0.8994818652849741,0.9255074492550744,0.019500587658083407,-0.17068976952337722,0.0,0.17068976952337722,0.6565197637437529,0.8272095332671301,0.23530369646637356,0.21580310880829015,0.0,0.0,0.8768930141670738,0.9549222797927461,0.907009299070093,0.10468097295591591,0.0880492617105072,0.0,0.0880492617105072,0.8378009995456611,0.7497517378351539,0.3002768278781957,0.1955958549222798,0.0,0.0,0.9418661455788959,0.9347150259067357,0.9391060893910609
5,0.61,0.1371310895172429,0.21804118106466908,0.0,0.21804118106466908,0.8228078146297138,0.6047666335650447,0.2949031102426315,0.1577720207253886,0.0,0.0,0.9364924279433317,0.8968911917098445,0.9212078792120788,0.019248987312829008,-0.1670681422680943,0.0,0.1670681422680943,0.6442526124488869,0.8113207547169812,0.2309070184009119,0.2116580310880829,0.0,0.0,0.8724963361016121,0.9507772020725389,0.9027097290270973,0.10345233304055895,0.08894485534470875,0.0,0.08894485534470875,0.8228078146297138,0.733862959285005,0.2949031102426315,0.19145077720207254,0.0,0.0,0.9364924279433317,0.9305699481865285,0.9342065793420657
5,0.62,0.13568037981358624,0.21723627474556795,0.0,0.21723627474556795,0.8100863243980009,0.5928500496524329,0.2903435922488194,0.15466321243523315,0.0,0.0,0.9319329099495196,0.8937823834196891,0.9172082791720828,0.019226839395112938,-0.16307654686165485,0.0,0.16307654686165485,0.6333484779645616,0.7964250248262165,0.22699886012050155,0.2077720207253886,0.0,0.0,0.8685881778212018,0.9468911917098446,0.8988101189881011,0.1025197580519282,0.09012604634437626,0.0,0.09012604634437626,0.8100863243980009,0.7199602780536246,0.2903435922488194,0.1878238341968912,0.0,0.0,0.9319329099495196,0.9269430051813472,0.93000699930007
5,0.63,0.13279372568475037,0.21296539850307272,0.0,0.21296539850307272,0.7919127669241254,0.5789473684210527,0.28382999511480217,0.1510362694300518,0.0,0.0,0.9254193128155024,0.8901554404145078,0.9118088191180882,0.019656213693234892,-0.1570144833507564,0.0,0.1570144833507564,0.6215356656065425,0.7785501489572989,0.22276502198339032,0.20310880829015543,0.0,0.0,0.8643543396840906,0.9422279792746114,0.8944105589441056,0.09963310392309233,0.08585517010188104,0.0,0.08585517010188104,0.7919127669241254,0.7060575968222443,0.28382999511480217,0.18419689119170984,0.0,0.0,0.9254193128155024,0.9233160621761658,0.9246075392460754
5,0.64,0.12955177676923893,0.20716276387865584,0.0,0.20716276387865584,0.7741935483870968,0.5670307845084409,0.2774792379091353,0.14792746113989638,0.0,0.0,0.9190685556098356,0.8870466321243523,0.9067093290670933,0.01849418627706581,-0.1562032605022453,0.0,0.1562032605022453,0.607451158564289,0.7636544190665343,0.21771698420452695,0.19922279792746114,0.0,0.0,0.8593063019052272,0.9383419689119171,0.8898110188981102,0.09690928972260682,0.0820386327962328,0.0,0.0820386327962328,0.7741935483870968,0.692154915590864,0.2774792379091353,0.1805699481865285,0.0,0.0,0.9190685556098356,0.9196891191709845,0.9193080691930807
5,0.65,0.12640605528289006,0.2018988389767764,0.0,0.2018988389767764,0.7560199909132213,0.5541211519364448,0.27096564077511803,0.14455958549222797,0.0,0.0,0.9125549584758182,0.8836787564766839,0.9014098590140985,0.019079017864299497,-0.1483563262523535,0.0,0.1483563262523535,0.5924579736483416,0.7408142999006951,0.2123432665689627,0.19326424870466322,0.0,0.0,0.8539325842696629,0.9323834196891192,0.8842115788421158,0.0955770397388486,0.0837260485100435,0.0,0.0837260485100435,0.7560199909132213,0.6722939424031777,0.27096564077511803,0.17538860103626944,0.0,0.0,0.9125549584758182,0.9145077720207254,0.9133086691330867
5,0.66,0.12406715079905467,0.20023714056127784,0.0,0.20023714056127784,0.7364834166288051,0.5362462760675273,0.2639635238560495,0.13989637305699482,0.0,0.0,0.9055528415567498,0.8790155440414508,0.8953104689531047,0.018820034879806408,-0.143404167194924,0.0,0.143404167194924,0.5765561108587006,0.7199602780536246,0.2066438690766976,0.1878238341968912,0.0,0.0,0.8482331867773978,0.9269430051813472,0.8786121387861214,0.09375626997003914,0.08405044741331358,0.0,0.08405044741331358,0.7364834166288051,0.6524329692154915,0.2639635238560495,0.17020725388601035,0.0,0.0,0.9055528415567498,0.9093264248704663,0.907009299070093
5,0.67,0.12357871538702325,0.20481933146755082,0.0,0.20481933146755082,0.7192185370286234,0.5143992055610725,0.2577756065787331,0.13419689119170986,0.0,0.0,0.8993649242794333,0.8733160621761658,0.8893110688931107,0.020670588324630257,-0.1312150701563386,0.0,0.1312150701563386,0.562925942753294,0.6941410129096326,0.20175867122618465,0.1810880829015544,0.0,0.0,0.8433479889268849,0.9202072538860103,0.873012698730127,0.09326783455800772,0.08863263831958668,0.0,0.08863263831958668,0.7192185370286234,0.6305858987090367,0.2577756065787331,0.1645077720207254,0.0,0.0,0.8993649242794333,0.9036269430051813,0.901009899010099
5,0.68,0.1213360383323504,0.20369634277458964,0.0,0.20369634277458964,0.6992276238073603,0.4955312810327706,0.25061064973131414,0.12927461139896373,0.0,0.0,0.8921999674320144,0.8683937823834197,0.883011698830117,0.021255419911863943,-0.1233681359064468,0.0,0.1233681359064468,0.5479327578373466,0.6713008937437934,0.19638495359062041,0.17512953367875647,0.0,0.0,0.8379742712913206,0.9142487046632124,0.8674132586741325,0.09154329221836077,0.08949574694539397,0.0,0.08949574694539397,0.6992276238073603,0.6097318768619663,0.25061064973131414,0.15906735751295337,0.0,0.0,0.8921999674320144,0.8981865284974093,0.8945105489451055
5,0.6900000000000001,0.12063291577125801,0.20524750192541352,0.0,0.20524750192541352,0.6878691503861881,0.4826216484607746,0.24653965152255333,0.12590673575129532,0.0,0.0,0.8881289692232536,0.8650259067357513,0.8792120787921208,0.02240276642257552,-0.11557308743385131,0.0,0.11557308743385131,0.5388459791004089,0.6544190665342602,0.1931281550236118,0.17072538860103628,0.0,0.0,0.834717472724312,0.9098445595854923,0.8637136286371363,0.09187643908732018,0.09501910073375519,0.0,0.09501910073375519,0.6878691503861881,0.5928500496524329,0.24653965152255333,0.15466321243523315,0.0,0.0,0.8881289692232536,0.8937823834196891,0.8903109689031097
5,0.7000000000000001,0.11920443835833729,0.20639620791668678,0.0,0.20639620791668678,0.6701499318491595,0.4637537239324727,0.2401888943168865,0.12098445595854922,0.0,0.0,0.8817782120175867,0.8601036269430051,0.8734126587341265,0.023054210508997114,-0.10781052396964996,0.0,0.10781052396964996,0.5247614720581554,0.6325719960278053,0.1880801172447484,0.1650259067357513,0.0,0.0,0.8296694349454486,0.9041450777202072,0.8584141585841416,0.09070702903191241,0.09716085538441277,0.0,0.09716085538441277,0.6701499318491595,0.5729890764647467,0.2401888943168865,0.1494818652849741,0.0,0.0,0.8817782120175867,0.8886010362694301,0.8844115588441156
5,0.71,0.1154739696577746,0.19923055648172916,0.0,0.19923055648172916,0.6510676965015901,0.45183714001986097,0.23334961732616838,0.11787564766839378,0.0,0.0,0.8749389350268686,0.8569948186528498,0.8680131986801319,0.021758958094452246,-0.10683055954975784,0.0,0.10683055954975784,0.5088596092685143,0.6156901688182721,0.18238071975248332,0.16062176165803108,0.0,0.0,0.8239700374531835,0.899740932642487,0.8532146785321468,0.08775376240388857,0.092974349927608,0.0,0.092974349927608,0.6510676965015901,0.5580933465739821,0.23334961732616838,0.1455958549222798,0.0,0.0,0.8749389350268686,0.8847150259067358,0.8787121287871212
