positivity_rate_differences,tpr_differences,fpr_differences,eqodds_differences,tpr_A,tpr_B,selection_A,selection_B,fpr_A,fpr_B,acc_A,acc_B,acc_overall,thresholds,trial
-0.07424242424242433,0.11007025761124123,-0.13325471698113212,0.24332497459237334,0.9672131147540983,0.8571428571428571,0.759090909090909,0.8333333333333334,0.6792452830188679,0.8125,0.5,0.5,0.5,0.15,1
-0.10151515151515156,0.11007025761124123,-0.17099056603773588,0.2810608236489771,0.9672131147540983,0.8571428571428571,0.7318181818181818,0.8333333333333334,0.6415094339622641,0.8125,0.5272727272727272,0.5,0.524,0.16,1
-0.08636363636363642,0.11007025761124123,-0.1336477987421384,0.24371805635337962,0.9672131147540983,0.8571428571428571,0.7136363636363636,0.8,0.6163522012578616,0.75,0.5454545454545454,0.5333333333333333,0.544,0.17,1
-0.07121212121212128,0.09367681498829039,-0.09001572327044027,0.18369253825873066,0.9508196721311475,0.8571428571428571,0.6954545454545454,0.7666666666666667,0.5974842767295597,0.6875,0.5545454545454546,0.5666666666666667,0.556,0.18,1
-0.09848484848484851,0.060889929742388826,-0.11517295597484278,0.1760628857172316,0.9180327868852459,0.8571428571428571,0.6681818181818182,0.7666666666666667,0.5723270440251572,0.6875,0.5636363636363636,0.5666666666666667,0.564,0.19,1
-0.12575757575757585,0.060889929742388826,-0.15290880503144655,0.21379873477383537,0.9180327868852459,0.8571428571428571,0.6409090909090909,0.7666666666666667,0.5345911949685535,0.6875,0.5909090909090909,0.5666666666666667,0.588,0.2,1
-0.07272727272727264,0.13231850117096022,-0.10927672955974843,0.24159523073070865,0.9180327868852459,0.7857142857142857,0.6272727272727273,0.7,0.5157232704402516,0.625,0.6045454545454545,0.5666666666666667,0.6,0.21,1
-0.024242424242424176,0.24238875878220134,-0.12185534591194969,0.364244104694151,0.8852459016393442,0.6428571428571429,0.6090909090909091,0.6333333333333333,0.5031446540880503,0.625,0.6045454545454545,0.5,0.592,0.22,1
-0.037878787878787845,0.20960187353629967,-0.1281446540880503,0.33774652762435,0.8524590163934426,0.6428571428571429,0.5954545454545455,0.6333333333333333,0.4968553459119497,0.625,0.6,0.5,0.588,0.23,1
-0.05606060606060603,0.20960187353629967,-0.15330188679245282,0.3629037603287525,0.8524590163934426,0.6428571428571429,0.5772727272727273,0.6333333333333333,0.4716981132075472,0.625,0.6181818181818182,0.5,0.604,0.24,1
-0.045454545454545414,0.16042154566744726,-0.10338050314465408,0.26380204881210134,0.8032786885245902,0.6428571428571429,0.5545454545454546,0.6,0.4591194968553459,0.5625,0.6136363636363636,0.5333333333333333,0.604,0.25,1
-0.039393939393939426,0.14402810304449642,-0.07232704402515722,0.21635514706965364,0.7868852459016393,0.6428571428571429,0.5272727272727272,0.5666666666666667,0.4276729559748428,0.5,0.6318181818181818,0.5666666666666667,0.624,0.26,1
-0.07121212121212117,0.09484777517564402,-0.09748427672955973,0.19233205190520375,0.7377049180327869,0.6428571428571429,0.4954545454545455,0.5666666666666667,0.4025157232704403,0.5,0.6363636363636364,0.5666666666666667,0.628,0.27,1
-0.08484848484848484,0.07845433255269318,-0.11006289308176098,0.18851722563445417,0.7213114754098361,0.6428571428571429,0.4818181818181818,0.5666666666666667,0.389937106918239,0.5,0.6409090909090909,0.5666666666666667,0.632,0.28,1
-0.08939393939393936,0.07845433255269318,-0.11635220125786161,0.1948065338105548,0.7213114754098361,0.6428571428571429,0.4772727272727273,0.5666666666666667,0.3836477987421384,0.5,0.6454545454545455,0.5666666666666667,0.636,0.29,1
-0.10303030303030303,0.07845433255269318,-0.13522012578616355,0.21367445833885673,0.7213114754098361,0.6428571428571429,0.4636363636363636,0.5666666666666667,0.36477987421383645,0.5,0.6590909090909091,0.5666666666666667,0.648,0.3,1
-0.12121212121212122,0.06206088992974235,-0.15408805031446543,0.21614894024420778,0.7049180327868853,0.6428571428571429,0.44545454545454544,0.5666666666666667,0.34591194968553457,0.5,0.6681818181818182,0.5666666666666667,0.656,0.31,1
-0.10606060606060608,0.04566744730679151,-0.11045597484276731,0.15612342214955882,0.6885245901639344,0.6428571428571429,0.42727272727272725,0.5333333333333333,0.3270440251572327,0.4375,0.6772727272727272,0.6,0.668,0.32,1
-0.11969696969696969,0.02927400468384067,-0.12303459119496857,0.15230859587880924,0.6721311475409836,0.6428571428571429,0.41363636363636364,0.5333333333333333,0.31446540880503143,0.4375,0.6818181818181818,0.6,0.672,0.33,1
-0.09393939393939393,0.051522248243559776,-0.09827044025157233,0.1497926884951321,0.6229508196721312,0.5714285714285714,0.37272727272727274,0.4666666666666667,0.27672955974842767,0.375,0.6954545454545454,0.6,0.684,0.34,1
